ID,Verified,Item Description,Item Type,Status,Alphabetical Sort,AutoFillVerified,AutoFillVerified1,Created,Created By,ItemDescriptionHTMLEncoded,Location,Modified,Modified By,Relationship,Title,Verification Source,Verified Alternates,VerifiedAlternatesHTMLEncoded,VerifiedHTMLEncoded,Encoded Absolute URL,Item Type1,Path,URL Path,Workflow Instance ID,Comments,File Type
68972,according to Hoyle,n accord with the highest authority,16;#Technical ? Scientific Terms,,accordingto Hoyle,,,3/12/2014,LASS\GWigmore,<div>n accord with the highest authority</div>,,3/12/2014,LASS\GWigmore,,according to Hoyle,http://www.phrases.org.uk/meanings/according-to-hoyle.html,,<div></div>,<div>according to Hoyle&nbsp; </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/68972_.000;#68972,,,
69091,Aboriginal practice framework,initiative through MCFD,5;#Programs ? Initiatives,,aboriginalpractice framework,,,3/14/2014,"Baer, Richard",<div>initiative through MCFD</div>,,9/12/2017,LASS\MBeninger,,Aboriginal practice framework,http://www.bcbudget.gov.bc.ca/Annual_Reports/2012_2013/pdf/ministry/cfd.pdf PJC,,<div></div>,<div>Aboriginal practice framework</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/69091_.000;#69091,,,
70044,aboriginal initiatives,department of capital regional district,30;#Organizations:Local governments ? regional districts,,aboriginalinitiatives,,,4/10/2014,"Baer, Richard",<div>department of capital regional district</div>,,12/15/2014,"Mattison, David",,aboriginal initiatives,https://www.crd.bc.ca/about/who-we-are/divisions-departments,,<div></div>,<div>aboriginal initiatives</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70044_.000;#70044,,,
70217,accordion model,socio-economics model that allows for expansion and contraction of organizations or populations depending on various factors,16;#Technical ? Scientific Terms,,accordionmodel,,,4/15/2014,LASS\JApolonio,<div>socio-economics model that allows for expansion and contraction of organizations or populations depending on various factors</div>,,4/15/2014,LASS\JApolonio,,accordion model,"http://usaskstudies.coop/socialeconomy/files/congress07/westcoastdevcoop.pdf

http://www.google.com/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=2&cad=rja&uact=8&ved=0CCoQFjAB&url=http%3A%2F%2Fwww3.csj.ualberta.ca%2Fiec-csi%2Findex.php%2Fdownload_file%2Fview%2F72%2F&ei=sDFHU6CCD6eC2QWa84GIDA&usg=AFQjCNF6pW_tnlSJIF59ClxaROIvo-CyPw
",,<div></div>,<div>accordion model</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70217_.000;#70217,,,
70417,Aboriginal Album of the Year,Juno Awards category since 2010,13;#Events ? Awards,,AboriginalAlbum of the Year,,,4/30/2014,"Mattison, David",<div>Juno Awards category since 2010</div>,,4/30/2014,"Mattison, David",,Aboriginal Album of the Year,http://en.wikipedia.org/wiki/Juno_Award_for_Aboriginal_Album_of_the_Year,,<div></div>,Aboriginal Album of the Year,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70417_.000;#70417,,,
70420,Aboriginal Peoples Choice Music Awards,,13;#Events ? Awards,,AboriginalPeoples Choice Music Awards,,,4/30/2014,"Mattison, David",<div></div>,,4/30/2014,"Mattison, David",,Aboriginal Peoples Choice Music Awards,http://aboriginalpeopleschoice.com/home/,,<div></div>,Aboriginal Peoples Choice Music Awards,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70420_.000;#70420,,,
70421,Aboriginal Songwriter of the Year,category in Aboriginal Peoples Choice Music Awards,13;#Events ? Awards,,AboriginalSongwriter of the Year,,,4/30/2014,"Mattison, David",<div>category in Aboriginal Peoples Choice Music Awards</div>,,4/30/2014,"Mattison, David",,Aboriginal Songwriter of the Year,http://www.georgeleach.com/george-leach-wins-3-awards-at-the-apcmas/,,<div></div>,<div>Aboriginal Songwriter of the Year</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70421_.000;#70421,,,
70424,Aboriginal Day Live,in Winnipeg and Halifax,13;#Events ? Awards,,AboriginalDay Live,,,4/30/2014,"Mattison, David",<div>in Winnipeg and Halifax</div>,,4/30/2014,"Mattison, David",,Aboriginal Day Live,http://www.aboriginaldaylive.ca/,,<div></div>,<div>Aboriginal Day Live</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/70424_.000;#70424,,,
71110,"Abbas, Tan Sri Dato' Shamsul Azhar","President and Group Chief Executive Officer., Petronas",1;#People,,"Abbas, Tan Sri Dato' Shamsul Azhar",,,5/14/2014,"Baer, Richard","<div>President and Group Chief Executive Officer., Petronas</div>",,5/14/2014,"Baer, Richard",,"Abbas, Tan Sri Dato' Shamsul Azhar",http://www.petronas.com.my/about-us/Pages/executive-committee.aspx,,<div></div>,"<div>Abbas, Tan Sri Dato' Shamsul Azhar </div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/71110_.000;#71110,,,
71278,"Abrahamsen, Niels Boel",ambassador of Denmark to Canada.,1;#People,,"Abrahamsen, Niels Boel",,,5/15/2014,"Baer, Richard",<div>ambassador of Denmark to Canada.</div>,,5/15/2014,"Baer, Richard",,"Abrahamsen, Niels Boel",http://www.embassypages.com/missions/embassy14767/,,<div></div>,"<div>Abrahamsen, Niels Boel</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/71278_.000;#71278,,,
71602,"Aasen, Carly",B.C. legislative intern,36;#People:Government ? legislature ? statutory officers employees,,"Aasen, Carly",,,6/2/2014,"Mattison, David",<div>B.C. legislative intern</div>,,6/2/2014,"Mattison, David",,"Aasen, Carly",http://apps.leg.wa.gov/documents/billdocs/2013-14/Pdf/Bills/Senate Resolutions/8675-Br Columbia leg. intern prog.pdf,,<div></div>,"<div>Aasen, Carly</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/71602_.000;#71602,,,
71902,Aberdeen Medical Centre,,51;#Organizations:Health sector organizations,,AberdeenMedical Centre,,,6/10/2014,LASS\JApolonio,<div></div>,Kamloops,6/10/2014,LASS\JApolonio,,Aberdeen Medical Centre,http://www.yellowpages.ca/search/si/1/Aberdeen-Medical-Centre/Kamloops,,<div></div>,<div>Aberdeen Medical Centre</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/71902_.000;#71902,,,
71947,Aboriginal suicide critical incidence response team (ASCIRT),approach to suicide prevention and response,16;#Technical ? Scientific Terms,,aboriginalsuicide critical incidence response team (ASCIRT),,,6/11/2014,LASS\JApolonio,<div>approach to suicide prevention and response</div>,,9/12/2017,LASS\MBeninger,,Aboriginal suicide critical incidence response team (ASCIRT),"http://www.fnhc.ca/pdf/ascirtv12.pdf

http://sciencessociales.uottawa.ca/crecs/fra/documents/nat_aborig_youth_suicide.pdf
",,<div></div>,<div>Aboriginal suicide critical incidence response team (ASCIRT)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/71947_.000;#71947,,,
72034,Abbotsford Mental Health Office,,51;#Organizations:Health sector organizations,,AbbotsfordMental Health Office,,,6/18/2014,LASS\JApolonio,<div></div>,,6/18/2014,LASS\JApolonio,,Abbotsford Mental Health Office,https://www.fraserhealth.ca/find_us/locations/our_locations?site_id=1734,,<div></div>,<div>Abbotsford Mental Health Office</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/72034_.000;#72034,,,
72137,"Aaron, Ian","director, school district financial reporting branch, Ministry of Education",36;#People:Government ? legislature ? statutory officers employees,,"Aaron, Ian",,,6/24/2014,LASS\JApolonio,"<div>director, school district financial reporting branch, Ministry of Education</div>",,6/24/2014,LASS\JApolonio,,"Aaron, Ian",http://dir.gov.bc.ca/gtds.cgi?esearch=&updateRequest=&view=detailed&sortBy=name&for=people&attribute=display+name&matchMethod=is&searchString=Ian+Aaron&objectId=102078,,<div></div>,"<div>Aaron, Ian </div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/72137_.000;#72137,,,
72607,Absorbent Products Ltd.,"mine clay deposits for use in cat litter, etc.",7;#Organizations,New,Absorbent Products Ltd.,,,9/23/2014,LASS\MBeninger,"<div>mine clay deposits for use in cat litter, etc.</div>",,9/23/2014,LASS\MBeninger,,Absorbent Products Ltd.,"http://www.absorbentproductsltd.com/
",,<div></div>,<div>Absorbent Products Ltd.</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/72607_.000;#72607,,,
72712,Aboriginal student centre,at various Okanagan College campuses,32;#Organizations:Post-secondary organizations,New,Aboriginalstudent centre,,,9/30/2014,LASS\MBeninger,<div>at various Okanagan College campuses</div>,,9/14/2017,"Mattison, David",,Aboriginal student centre,http://www2.news.gov.bc.ca/news_releases_2009-2013/2009ARR0003-000289.htm,,<div></div>,<div>Aboriginal student centre</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/72712_.000;#72712,,,
72769,Aboriginal Mentoring and Training Association,formerly the Aboriginal Mining Association,7;#Organizations,,AboriginalMentoring and Training Association,,,10/1/2014,"Baer, Richard",<div>formerly the Aboriginal Mining Association</div>,,10/1/2014,"Baer, Richard",,Aboriginal Mentoring and Training Association,http://www.amta-bc.com/,,<div></div>,<div>Aboriginal Mentoring and Training Association</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/72769_.000;#72769,,,
73007,"Abubakar, Leila Soila","interim executive director, College of New Caledonia Students Union",1;#People,,"Abubakar, Leila Soila",,,10/8/2014,LASS\JApolonio,"<div>interim executive director, College of New Caledonia Students Union</div>",,10/8/2014,LASS\JApolonio,,"Abubakar, Leila Soila","https://www.facebook.com/pages/Leila-Soila-Abubakar-for-VP-External/337841126317435?sk=info

https://twitter.com/LeilaSoila
",,<div></div>,"<div>Abubakar, Leila Soila</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73007_.000;#73007,,,
73302,Abbotsford Division of Family Practice Society,speaks on behalf of Abbotsford family physicians in matters that affect the community,7;#Organizations,,AbbotsfordDivision of Family Practice Society,,,10/14/2014,"Baer, Richard",<div>speaks on behalf of Abbotsford family physicians in matters that affect the community</div>,,10/14/2014,"Baer, Richard",,Abbotsford Division of Family Practice Society,https://www.divisionsbc.ca/abbotsford,,<div></div>,<div>Abbotsford Division of Family Practice Society</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73302_.000;#73302,,,
73305,Abbotsford Food Bank (AFB),through Abbotsford Community Services,7;#Organizations,,AbbotsfordFood Bank (AFB),,,10/14/2014,"Baer, Richard",<div>through Abbotsford Community Services</div>,,10/14/2014,"Baer, Richard",,Abbotsford Food Bank (AFB),http://www.abbotsfordfoodbank.com/about-us/,,<div></div>,<div>Abbotsford Food Bank (AFB)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73305_.000;#73305,,,
73537,"Ackenhusen, Mary","president and CEO, Vancouver Coastal Health",1;#People,,"Ackenhusen, Mary",,,10/21/2014,LASS\JApolonio,"<div>president and CEO, Vancouver Coastal Health</div>",,10/21/2014,LASS\JApolonio,,"Ackenhusen, Mary",https://www.vch.ca/about_us/leadership/senior_executive_team/mary_ackenhusen,,<div></div>,"<div>Ackenhusen, Mary</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73537_.000;#73537,,,
73724,Academic Quadrangle,building on the SFU camous,6;#Places:Physical infrastructure:Buildings ? landmarks,,AcademicQuadrangle,,,10/23/2014,"Mattison, David",<div>building on the SFU camous</div>,,10/23/2014,"Mattison, David",,Academic Quadrangle,http://www.sfu.ca/fs/Campus-Facility-Profiles/Building_Information/Academic_Quadrangle.html,,<div></div>,<div>Academic Quadrangle</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73724_.000;#73724,,,
73839,accommodation,measures that mitigate or compensate for consequences resulting from the consultative process; an accommodation agreement spells out the arrangement,16;#Technical ? Scientific Terms,,accommodation,,,10/27/2014,LASS\JApolonio,<div>measures that mitigate or compensate for consequences resulting from the consultative process; an accommodation&nbsp;agreement spells out the arrangement</div>,,10/27/2014,LASS\JApolonio,,accommodation,http://fngovernance.org/resources_docs/First_Nation_Accommodation_FactSheet.pdf,,<div></div>,<div>accommodation</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73839_.000;#73839,,,
73873,Abbotsford Regional Hospital and Cancer Centre,,51;#Organizations:Health sector organizations,,AbbotsfordRegional Hospital and Cancer Centre,,,10/28/2014,LASS\JApolonio,<div></div>,,2/28/2017,LASS\kmorris,,Abbotsford Regional Hospital and Cancer Centre,http://www.fraserhealth.ca/about_us/building_for_better_health/abbotsford_regional_hospital_and_cancer_centre/,Abbotsford Hospital,<div>Abbotsford Hospital</div>,<div>Abbotsford Regional Hospital and Cancer Centre</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73873_.000;#73873,,,
73929,"Academies of Arts, Humanities and Sciences of Canada",part of the Royal Society of Canada,7;#Organizations,,"Academiesof Arts, Humanities and Sciences of Canada",,,10/29/2014,LASS\JApolonio,<div>part of the Royal Society of Canada</div>,,10/29/2014,LASS\JApolonio,,"Academies of Arts, Humanities and Sciences of Canada",https://rsc-src.ca/en/,,<div></div>,"<div>Academies of Arts, Humanities and Sciences of Canada</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/73929_.000;#73929,,,
74365,A23 Coast and Anti-Aircraft Artillery Training Centre,Canadian Army training centre,27;#Organizations:Federal ? other jurisdictions,,A23Coast and Anti-Aircraft Artillery Training Centre,,,11/6/2014,LASS\JApolonio,<div>Canadian Army training centre</div>,,12/12/2017,"Mattison, David",,A23 Coast and Anti-Aircraft Artillery Training Centre,http://www.ibiblio.org/hyperwar/UN/Canada/CA/SixYears/SixYears-D.html,,<div></div>,<div>A23 Coast and Anti-Aircraft Artillery Training Centre</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74365_.000;#74365,,,
74405,"Accountability Report, 2013-14",through Legislative Assembly of British Columbia; November 2014,2;#Works:Reports ? studies,,"AccountabilityReport, 2013-14",,,11/6/2014,"Mattison, David",<div>through Legislative Assembly of British Columbia; November 2014</div>,,11/12/2014,LASS\EPedersen,,"Accountability Report, 2013-14",http://www.leg.bc.ca/cmt/40thParl/lamc/reports/PDF/Rpt-LAMC-40-Accountability_Report_2013-2014.pdf PJC,,<div></div>,"<div><em>Accountability Report, 2013-14</em></div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74405_.000;#74405,,,
74490,Aboriginal Business Hall of Fame (ABHF),sponsored by the Canadian Council for Aboriginal Business,13;#Events ? Awards,,AboriginalBusiness Hall of Fame (ABHF),,,11/17/2014,"Mattison, David",<div>sponsored by the Canadian Council for Aboriginal Business</div>,,11/17/2014,"Mattison, David",,Aboriginal Business Hall of Fame (ABHF),https://www.ccab.com/aboriginal_business_hall_of_fame_abhf,,<div></div>,<div>Aboriginal Business Hall of Fame (ABHF) </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74490_.000;#74490,,,
74535,ABC's Wide World of Sports,"TV program, 1961-1998
",15;#Works:Creative works,,ABC's Wide World of Sports,,,11/17/2014,LASS\MBeninger,"TV program, 1961-1998 <div></div>",,11/17/2014,LASS\MBeninger,,ABC's Wide World of Sports,"http://www.imdb.com/title/tt0190895/
",,<div></div>,<div><em>ABC's Wide World of Sports </em></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74535_.000;#74535,,,
74572,Accessibility 2024,10-year action strategy to reduce barriers and increase accessibility for people living with disabilities,5;#Programs ? Initiatives,,Accessibility2024,,,11/18/2014,"Mattison, David",<div>10-year action&nbsp;strategy to reduce barriers and increase accessibility for people living with disabilities</div>,,1/17/2017,"Mattison, David",,Accessibility 2024,http://www2.gov.bc.ca/gov/topic.page?id=BB78DA14808F4A1398243C308C1D25F1,,<div></div>,<div>Accessibility 2024</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74572_.000;#74572,,,
74636,Aborigine,an Aboriginal inhabitant of Australia,1;#People,,Aborigine,,,11/19/2014,"Mattison, David",<div>an Aboriginal inhabitant of Australia</div>,,11/19/2014,"Mattison, David",,Aborigine,COD,,<div></div>,<div>Aborigine</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/74636_.000;#74636,,,
75003,account,"account in the registry, as defined in Greenhouse Gas Industrial Reporting and Control Act",16;#Technical ? Scientific Terms,,account,,,11/26/2014,LASS\JApolonio,"<div>account in the registry, as defined in Greenhouse Gas Industrial Reporting and Control Act</div>",,11/26/2014,LASS\JApolonio,,account,https://www.leg.bc.ca/40th3rd/1st_read/gov02-1.htm,,<div></div>,<div>account</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/75003_.000;#75003,,,
75130,accrual-basis (adj.),as in accrual-basis accounting,46;#Style,New,accrualbasis (adj.),,,12/8/2014,LASS\GWigmore,<div><em>as in</em> accrual-basis accounting</div>,,12/8/2014,LASS\GWigmore,,accrual-basis (adj.),ETLs,,<div></div>,<div><strong>accrual-basis</strong> (adj.)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/75130_.000;#75130,,accrual basis,
75255,Aboriginal services innovations early-years initiative (ASI-EY),,5;#Programs ? Initiatives,,aboriginalservices innovations early-years initiative (ASI-EY),,,2/11/2015,"Hall, Mary Beth",<div></div>,,9/12/2017,LASS\MBeninger,,Aboriginal services innovations early-years initiative (ASI-EY),http://fnbc.info/sites/default/files/job/ASI-EY%20Update.pdf,,<div></div>,<div>Aboriginal services innovations early-years initiative (ASI-EY)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/75255_.000;#75255,,,
75407,Abraham Lincoln Presidential Library and Museum,,7;#Organizations,,Abraham Lincoln Presidential Library and Museum,,,2/16/2015,LASS\MBeninger,<div></div>,,2/16/2015,LASS\MBeninger,,Abraham Lincoln Presidential Library and Museum,http://www.lincolnlibraryandmuseum.com/,,<div></div>,<div>Abraham Lincoln Presidential Library and Museum</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/75407_.000;#75407,,,
75645,"Aarup, Kariann","director communications & external relations, Western Canada – Rio Tinto Alcan",1;#People,,"Aarup, Kariann",,,2/19/2015,"Belsten, Liz","<div>director communications &amp; external relations, Western Canada – Rio Tinto Alcan </div>",,2/19/2015,"Belsten, Liz",,"Aarup, Kariann",http://www.linkedin.com/profile/view?id=494194&authType=NAME_SEARCH&authToken=6djU&locale=en_US&trk=tyah&trkInfo=idx%3A1-1-1%2CtarId%3A1424372482479%2Ctas%3A-Kariann+Aarup,,<div></div>,"<div>Aarup, Kariann</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/75645_.000;#75645,,,
